PMID,Title,Authors,Journal,Year,DOI,PMC_ID,Free_PMC,PDF_Downloaded,PDF_Filename
40581525,Uric acid and related disorders in the risk of pancreatic diseases: A UK Biobank prospective study.,Wang Yingluo; Su Junzhe; Liu Xin; Song Hui; Liu Zimin; Ren He; Hu Xiao; Lu Guotao; Chen Ying; Yu Qian,Pancreatology : official journal of the International Association of Pancreatology (IAP) ... [et al.],2025,10.1016/j.pan.2025.06.012,,No,No,
37724784,The quality and clinical translation of radiomics studies based on MRI for predicting Ki-67 levels in patients with breast cancer.,Wang Min; Mei Ting; Gong Youling,The British journal of radiology,2023,10.1259/bjr.20230172,PMC10546437,Yes,Yes,PMID_37724784.pdf
27508094,"TMEM45A, SERPINB5 and p16INK4A transcript levels are predictive for development of high-grade cervical lesions.",Manawapat-Klopfer Anna; Thomsen Louise T; Martus Peter; Munk Christian; Russ Rainer; Gmuender Hans; Frederiksen Kirsten; Haedicke-Jarboui Juliane; Stubenrauch Frank; Kjaer Susanne K; Iftner Thomas,American journal of cancer research,2016,,PMC4969401,Yes,Yes,PMID_27508094.pdf
41066731,Role of Circulating Tumor DNA Tumor Fraction in Advanced Non-Small Cell Lung Cancer and Its Impact on Patient Treatment Outcomes: A Prospective Real-World Study.,Cheung Ben Man Fei; Ko Elaine Yee-Ling; Shih David Jen Hao; Wong Jason Wing Hon; Chiu Matthew Kin-Liang; Kwok Gin Wai; Ho Isaac; Leung Dennis Kwok-Chuen; Lee Anne Wing-Mui; Lee Victor Ho-Fun; El Helali Aya,JCO precision oncology,2025,10.1200/PO-25-00376,PMC12513052,Yes,Yes,PMID_41066731.pdf
41015627,Plasma CAF22 and NfL reflect neuromuscular decline during cisplatin-based chemotherapy and radical cystectomy in muscle-invasive bladder cancer.,Qaisar Rizwan; Hussain Shah; Ahmad Firdos; Karim Asima,International journal of clinical oncology,2025,10.1007/s10147-025-02890-3,,No,No,
33683480,New clinical algorithm including fungal biomarkers to better diagnose probable invasive pulmonary aspergillosis in ICU.,Hamam Joffrey; Navellou Jean-Christophe; Bellanger Anne-Pauline; Bretagne Stéphane; Winiszewski Hadrien; Scherer Emeline; Piton Gael; Millon Laurence; Collaborative RESSIF group,Annals of intensive care,2021,10.1186/s13613-021-00827-3,PMC7938267,Yes,Yes,PMID_33683480.pdf
21652582,Correlation of cytidine deaminase polymorphisms and activity with clinical outcome in gemcitabine-/platinum-treated advanced non-small-cell lung cancer patients.,Tibaldi C; Giovannetti E; Tiseo M; Leon L G; D'Incecco A; Loosekoot N; Bartolotti M; Honeywell R; Cappuzzo F; Ardizzoni A; Peters G J,Annals of oncology : official journal of the European Society for Medical Oncology,2012,10.1093/annonc/mdr280,,No,No,
41351270,"A more selective risk-stratified, machine learning based, lung cancer thromboprophylaxis protocol following vats segmentectomy: a prospective cohort study.",Wang Jing; Wang Di; Cui Songping; Yang Shuqiao; Zhao Qing; Chen Qirui; Miao Jin-Bai; Fu Yi-Li; Li Hui; Hu Bin,"International journal of surgery (London, England)",2025,10.1097/JS9.0000000000004151,,No,No,
24198242,"Quantitative ER and PgR assessment as predictors of benefit from lapatinib in postmenopausal women with hormone receptor-positive, HER2-negative metastatic breast cancer.",Finn Richard S; Press Michael F; Dering Judy; O'Rourke Lisa; Florance Allison; Ellis Catherine; Martin Anne-Marie; Johnston Stephen,Clinical cancer research : an official journal of the American Association for Cancer Research,2014,10.1158/1078-0432.CCR-13-1260,,No,No,
21377296,Elevation in exhaled nitric oxide predicts for radiation pneumonitis.,Guerrero Thomas; Martinez Josue; McCurdy Matthew R; Wolski Michael; McAleer Mary Francis,"International journal of radiation oncology, biology, physics",2012,10.1016/j.ijrobp.2010.08.041,PMC3626498,Yes,Yes,PMID_21377296.pdf
19738141,"A prospective study of bone lead concentration and death from all causes, cardiovascular diseases, and cancer in the Department of Veterans Affairs Normative Aging Study.",Weisskopf Marc G; Jain Nitin; Nie Huiling; Sparrow David; Vokonas Pantel; Schwartz Joel; Hu Howard,Circulation,2009,10.1161/CIRCULATIONAHA.108.827121,PMC2760410,Yes,Yes,PMID_19738141.pdf
41354696,A rapid urinary test for combining PSA and zinc to enhance prostate cancer diagnosis: results from a prospective study.,Amparore Daniele; De Cillis Sabrina; Zamengo Davide; Ortenzi Michele; Alladio Eugenio; Di Nardo Fabio; Serra Thea; Occhipinti Sergio; Fiori Cristian; Porpiglia Francesco,Prostate cancer and prostatic diseases,2025,10.1038/s41391-025-01030-2,,No,Yes,PMID_41354696.pdf
40024885,Association Between Skin Autofluorescence and Coronary Heart Disease in Chinese General Population: A Cross-Sectional Study.,Wu Qingzheng; Cheng Yu; Liu Hongyan; Wang Yuepeng; Li Bing; Mu Yiming,Journal of diabetes,2025,10.1111/1753-0407.70061,PMC11872386,Yes,Yes,PMID_40024885.pdf
38160567,Lipidomics reveals immune-related adverse events in NSCLC patients receiving immune checkpoint inhibitor.,Yu Jia; Xiong Fen; Xu Yingruo; Xu Hanyan; Zhang Xi; Gao Hongchang; Li Yuping,International immunopharmacology,2024,10.1016/j.intimp.2023.111412,,No,No,
35117702,Claudin 18.2 expression in various tumor types and its role as a potential target in advanced gastric cancer.,Hong Jung Yong; An Ji Yeong; Lee Jeeyun; Park Se Hoon; Park Joon Oh; Park Young Suk; Lim Ho Yeong; Kim Kyoung-Mee; Kang Won Ki; Kim Seung Tae,Translational cancer research,2020,10.21037/tcr-19-1876,PMC8797704,Yes,Yes,PMID_35117702.pdf
27870562,Monitoring of Serum DNA Methylation as an Early Independent Marker of Response and Survival in Metastatic Breast Cancer: TBCRC 005 Prospective Biomarker Study.,Visvanathan Kala; Fackler MaryJo S; Zhang Zhe; Lopez-Bujanda Zoila A; Jeter Stacie C; Sokoll Lori J; Garrett-Mayer Elizabeth; Cope Leslie M; Umbricht Christopher B; Euhus David M; Forero Andres; Storniolo Anna M; Nanda Rita; Lin Nancy U; Carey Lisa A; Ingle James N; Sukumar Saraswati; Wolff Antonio C,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2017,10.1200/JCO.2015.66.2080,PMC5455421,Yes,Yes,PMID_27870562.pdf
26561466,Lymphocyte to monocyte ratio is associated with response to first-line platinum-based chemotherapy and prognosis of early-stage non-small cell lung cancer patients.,Song Ying-Jian; Wang Li-Xin; Hong Yong-Qing; Lu Zheng-Hong; Tong Qiang; Fang Xiao-Zheng; Tan Juan,Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,2016,10.1007/s13277-015-4397-8,,No,No,
26124346,Evaluation of Bone Metastasis Using Serial Measurements of Serum N-Telopeptides of Type I Collagen in Patients with Lung Cancer: A Prospective Study.,Tamiya Motohiro; Tokunaga Shinya; Okada Hideaki; Suzuki Hidekazu; Sasada Shinji; Okamoto Norio; Morishita Naoko; Shiroyama Takayuki; Otsuka Tomoyuki; Miyamoto Natsuko; Taira Koichi; Daga Haruko; Takeda Koji; Hirashima Tomonori,Anticancer research,2015,,,No,No,
41386760,A New Radiotranscriptomic Approach to Analyze Combined Sets of T3b Stage-Specific Genes and Radiomic Features in Prostate Cancer.,Yang Qian; Tang Peng; Mo Jiao; Li Qiuyang; Huang Jiahui; Han Xiaoyu; Xu Hao; Liu Xi; Tang Jie,"Cancer reports (Hoboken, N.J.)",2025,10.1002/cnr2.70391,PMC12700717,Yes,Yes,PMID_41386760.pdf
24841218,Early assessment with 18F-fluorodeoxyglucose positron emission tomography/computed tomography can help predict the outcome of neoadjuvant chemotherapy in triple negative breast cancer.,Groheux David; Hindié Elif; Giacchetti Sylvie; Hamy Anne-Sophie; Berger Frederique; Merlet Pascal; de Roquancourt Anne; de Cremoux Patricia; Marty Michel; Hatt Mathieu; Espié Marc,"European journal of cancer (Oxford, England : 1990)",2014,10.1016/j.ejca.2014.04.020,,No,No,
30617131,Circulating miRNAs and PD-L1 Tumor Expression Are Associated with Survival in Advanced NSCLC Patients Treated with Immunotherapy: a Prospective Study.,Boeri Mattia; Milione Massimo; Proto Claudia; Signorelli Diego; Lo Russo Giuseppe; Galeone Carlotta; Verri Carla; Mensah Mavis; Centonze Giovanni; Martinetti Antonia; Sottotetti Elisa; Pastorino Ugo; Garassino Marina Chiara; Sozzi Gabriella,Clinical cancer research : an official journal of the American Association for Cancer Research,2019,10.1158/1078-0432.CCR-18-1981,PMC6445748,Yes,Yes,PMID_30617131.pdf
24908062,Low expression of novel lncRNA RP11-462C24.1 suggests a biomarker of poor prognosis in colorectal cancer.,Shi Debing; Zheng Hongtu; Zhuo Changhua; Peng Junjie; Li Dawei; Xu Ye; Li Xinxiang; Cai Guoxiang; Cai Sanjun,"Medical oncology (Northwood, London, England)",2014,10.1007/s12032-014-0031-7,PMC4079943,Yes,Yes,PMID_24908062.pdf
20888135,"Development and validation of a prognostic model using blood biomarker information for prediction of survival of non-small-cell lung cancer patients treated with combined chemotherapy and radiation or radiotherapy alone (NCT00181519, NCT00573040, and NCT00572325).",Dehing-Oberije Cary; Aerts Hugo; Yu Shipeng; De Ruysscher Dirk; Menheere Paul; Hilvo Mika; van der Weide Hiska; Rao Bharat; Lambin Philippe,"International journal of radiation oncology, biology, physics",2011,10.1016/j.ijrobp.2010.06.011,,No,No,
25655559,Positron emission tomography-computed tomography before treatment is highly prognostic of distant metastasis in nasopharyngeal carcinoma patients after intensity-modulated radiotherapy treatment: a prospective study with long-term follow-up.,Xiao WeiWei; Xu AnAn; Han Fei; Lin XiaoPing; Lu LiXia; Shen GuanZhu; Huang ShaoMin; Fan Wei; Deng XiaoWu; Zhao Chong,Oral oncology,2015,10.1016/j.oraloncology.2015.01.009,,No,No,
30652258,PIK3CA Mutational Status Is Associated with High Glycolytic Activity in ER+/HER2- Early Invasive Breast Cancer: a Molecular Imaging Study Using [18F]FDG PET/CT.,Magometschnigg Heinrich; Pinker Katja; Helbich Thomas; Brandstetter Anita; Rudas Margaretha; Nakuz Thomas; Baltzer Pascal; Wadsak Wolfgang; Hacker Marcus; Weber Michael; Dubsky Peter; Filipits Martin,Molecular imaging and biology,2019,10.1007/s11307-018-01308-z,PMC7489296,Yes,Yes,PMID_30652258.pdf
38911592,"The FITNESS study: longitudinal geriatric assessment, treatment toxicity, and biospecimen collection to assess functional disability among older adults with lung cancer.",Grogan Madison; Hoyd Rebecca; Benedict Jason; Janse Sarah; Williams Nyelia; Naughton Michelle; Burd Christin E; Paskett Electra D; Rosko Ashley; Spakowicz Daniel J; Presley Carolyn J,Frontiers in aging,2024,10.3389/fragi.2024.1268232,PMC11190321,Yes,Yes,PMID_38911592.pdf
39330993,Frailty and pre-frailty associated with long-term diminished physical performance and quality of life in breast cancer and hematopoietic cell transplant survivors.,El Jurdi Najla; Te Hok Sreng; Cao Qing; Napurski Char; Wang Shuo; Robinson Andre; Arora Mukta; ElHusseini Heba; He Fiona; Niedernhofer Laura J; Thyagarajan Bharat; Prizment Anna; Holtan Shernan; Blaes Anne Hudson; Yousefzadeh Matthew J,Aging,2024,10.18632/aging.206109,PMC11466481,Yes,Yes,PMID_39330993.pdf
25519703,Identification of a candidate prognostic gene signature by transcriptome analysis of matched pre- and post-treatment prostatic biopsies from patients with advanced prostate cancer.,Rajan Prabhakar; Stockley Jacqueline; Sudbery Ian M; Fleming Janis T; Hedley Ann; Kalna Gabriela; Sims David; Ponting Chris P; Heger Andreas; Robson Craig N; McMenemin Rhona M; Pedley Ian D; Leung Hing Y,BMC cancer,2014,10.1186/1471-2407-14-977,PMC4301544,Yes,Yes,PMID_25519703.pdf
35462765,"Serum expression of Vascular Endothelial-Cadherin, CD44, Human High mobility group B1, Kallikrein 6 proteins in different stages of laryngeal intraepithelial lesions and early glottis cancer.",Żurek Michał; Rzepakowska Anna; Kotuła Iwona; Demkow Urszula; Niemczyk Kazimierz,PeerJ,2022,10.7717/peerj.13104,PMC9029362,Yes,Yes,PMID_35462765.pdf
30327584,Dynamic Contrast-Enhanced Imaging as a Prognostic Tool in Early Diagnosis of Prostate Cancer: Correlation with PSA and Clinical Stage.,Wu Xingchen; Reinikainen Petri; Kapanen Mika; Vierikko Tuula; Ryymin Pertti; Kellokumpu-Lehtinen Pirkko-Liisa,Contrast media & molecular imaging,2018,10.1155/2018/3181258,PMC6169212,Yes,Yes,PMID_30327584.pdf
40191855,Hormonal Biomarkers in Predicting Prostate and Clinically Significant Prostate Cancer: A Prospective Study.,Eker Anil; Cinar Mahmut; Dagasan Muhammet Halil; Erdemoglu Onur; Cetin Taha; Akbaba Kagan Turker; Yarimoglu Serkan; Bozkurt İbrahim Halil; Gunlusoy Bulent; Degirmenci Tansu; Celik Serdar,Archivos espanoles de urologia,2025,10.56434/j.arch.esp.urol.20257802.19,,No,No,
24800827,BNP predicts chemotherapy-related cardiotoxicity and death: comparison with gated equilibrium radionuclide ventriculography.,Skovgaard Dorthe; Hasbak Philip; Kjaer Andreas,PloS one,2014,10.1371/journal.pone.0096736,PMC4011788,Yes,Yes,PMID_24800827.pdf
41212451,Correlation between intrahepatic iodine quantity after portal vein embolization and future liver remnant hypertrophy.,Komada Tomohiro; Sato Yuki; Matsushima Masaya; Uemura Takeshi; Tamashiro Daiki; Asai Ryota; Ito Kyoko; Mizuno Takashi; Ebata Tomoki; Naganawa Shinji,Japanese journal of radiology,2025,10.1007/s11604-025-01906-2,,No,Yes,PMID_41212451.pdf
38401507,CT-guided high dose rate brachytherapy can induce multiple systemic proteins of proliferation and angiogenesis predicting outcome in HCC.,Salvermoser Lukas; Goldberg Shraga Nahum; Alunni-Fabbroni Marianna; Kazmierczak Philipp Maximilian; Gröper Moritz Nikolaus; Schäfer Jan Niklas; Öcal Elif; Burkard Tanja; Corradini Stefanie; Ben Khaled Najib; Petrera Agnese; Wildgruber Moritz; Ricke Jens; Stechele Matthias,Translational oncology,2024,10.1016/j.tranon.2024.101919,PMC10906383,Yes,Yes,PMID_38401507.pdf
37032747,A diagnostic test of three-dimensional magnetic resonance elastography imaging for preoperative prediction of microvascular invasion in patients with T1 stage clear cell renal carcinoma.,Zhang Han-Mei; Wen Da-Guang; Chen Jie; Chen Yun-Tian; Yin Meng; Wang Yi; Wei Yi; Bao Yi-Ge; Wu Ying-Hua; Song Bin,Translational andrology and urology,2023,10.21037/tau-23-94,PMC10080352,Yes,Yes,PMID_37032747.pdf
41134730,Evaluating Urinary Biomarkers for Early Detection of Kidney Damage in Immune Checkpoint Inhibitors-Treated Patients.,Casanova Alfredo G; Tascón Javier; Del Barco Edel; Olivares Alejandro; Carretero Tránsito; Hijas Milagros; Sánchez-Sierra Ana C; Villanueva-Sánchez Elena; Pescador Moisés; Prieto Marta; Vicente-Vicente Laura; Morales Ana I,American journal of nephrology,2025,10.1159/000548773,PMC12707895,Yes,No,
30332288,Assessing Chemotherapeutic Response in Pancreatic Ductal Adenocarcinoma: Histogram Analysis of Iodine Concentration and CT Number in Single-Source Dual-Energy CT.,Noda Yoshifumi; Goshima Satoshi; Miyoshi Toshiharu; Kawada Hiroshi; Kawai Nobuyuki; Tanahashi Yukichi; Matsuo Masayuki,AJR. American journal of roentgenology,2018,10.2214/AJR.18.19791,,No,No,
21467738,Evaluation of anxiety and salivary chromogranin a secretion in women receiving breast conserving surgery followed by radiation therapy.,Seki-Nakamura Kaori; Maebayashi Katsuya; Nasu-Izumi Sachiko; Akimoto Tetsuo; Mitsuhashi Norio,Journal of radiation research,2011,10.1269/jrr.10160,,No,No,
36405727,The role of immune profile in predicting outcomes in cancer patients treated with immunotherapy.,Botticelli Andrea; Pomati Giulia; Cirillo Alessio; Scagnoli Simone; Pisegna Simona; Chiavassa Antonella; Rossi Ernesto; Schinzari Giovanni; Tortora Giampaolo; Di Pietro Francesca Romana; Cerbelli Bruna; Di Filippo Alessandra; Amirhassankhani Sasan; Scala Alessandro; Zizzari Ilaria Grazia; Cortesi Enrico; Tomao Silverio; Nuti Marianna; Mezi Silvia; Marchetti Paolo,Frontiers in immunology,2022,10.3389/fimmu.2022.974087,PMC9671166,Yes,Yes,PMID_36405727.pdf
22530956,Plasma procalcitonin and the risk of cardiovascular events and death: a prospective population-based study.,Schiopu A; Hedblad B; Engström G; Struck J; Morgenthaler N G; Melander O,Journal of internal medicine,2012,10.1111/j.1365-2796.2012.02548.x,,No,No,
41153275,"Lesion Stiffness Measured by Magnetic Resonance Elastography: A Novel Biomarker for Differentiating Benign, Premalignant and Malignant Prostate Lesions.",Poçan Süheyl; Karakaş Levent,"Diagnostics (Basel, Switzerland)",2025,10.3390/diagnostics15202603,PMC12563254,Yes,Yes,PMID_41153275.pdf
33468259,Assessment of tissue perfusion of pancreatic cancer as potential imaging biomarker by means of Intravoxel incoherent motion MRI and CT perfusion: correlation with histological microvessel density as ground truth.,Mayer Philipp; Fritz Franziska; Koell Marco; Skornitzke Stephan; Bergmann Frank; Gaida Matthias M; Hackert Thilo; Maier-Hein Klaus; Laun Frederik B; Kauczor Hans-Ulrich; Grenacher Lars; Klauß Miriam; Stiller Wolfram,Cancer imaging : the official publication of the International Cancer Imaging Society,2021,10.1186/s40644-021-00382-x,PMC7816417,Yes,Yes,PMID_33468259.pdf
32472227,The flow-metabolism ratio might predict treatment response and survival in patients with locally advanced esophageal squamous cell carcinoma.,Zhao Kewei; Wang Chunsheng; Mao Qingfeng; Shang Dongping; Huang Yong; Ma Li; Yu Jinming; Li Minghuan,EJNMMI research,2020,10.1186/s13550-020-00647-9,PMC7260309,Yes,Yes,PMID_32472227.pdf
38702761,Functional imaging guided stereotactic ablative body radiotherapy (SABR) with focal dose escalation and bladder trigone sparing for intermediate and high-risk prostate cancer: study protocol for phase II safo trial.,Zapatero Almudena; Castro Pablo; Roch María; Carnero Pablo Rodríguez; Carroceda Sara; Rosciupchin Alexandra Elena Stoica; Hernández Sergio Honorato; Cogorno Leopoldo; Iturriaga Alfonso Gómez; García David Büchser,"Radiation oncology (London, England)",2024,10.1186/s13014-024-02440-7,PMC11069220,Yes,Yes,PMID_38702761.pdf
41619712,Prospective study of anamorelin in pancreatic cancer cachexia: Clinical and translational insights into response heterogeneity.,Matsukane Ryosuke; Minami Haruna; Fujimori Nao; Ueda Keijiro; Komori Yasuhiro; Takamatsu Yu; Ueda Takahiro; Kimura Minako; Matsuzaki Chitose; Tanaka Takanori; Morito Aimi; Kuwahara Saki; Hashimoto Masako; Hirai Satoshi; Yokoyama Tomiko; Ishida Shigeru; Hirota Takeshi; Ogawa Yoshihiro; Uchida Mayako,"Clinical nutrition (Edinburgh, Scotland)",2026,10.1016/j.clnu.2026.106581,,No,No,
41058766,Clinical evaluation of combined programmed cell death protein 1 inhibitor and poly(ADP-ribose) polymerase inhibitor in metastatic castration-resistant prostate cancer patients: Insights from a real-world study.,Shao Yuan; Liu Zihao; Zhang Yinchi; Liu Yang; Huang Hua; Fu Zhinan; Yang Zhen; Wang Zeyuan; Zhang Shen; Wang Yong,Current urology,2025,10.1097/CU9.0000000000000304,PMC12499763,Yes,Yes,PMID_41058766.pdf
31661606,Association between cancer antigen 19-9 and diabetes risk: A prospective and Mendelian randomization study.,Li Zhaoyang; Wang Jing; Han Xu; Wang Fei; Hu Hua; Yuan Jing; Yao Ping; Wei Sheng; Guo Huan; Zheng Dan; Tang Yuhan; Yang Handong; He Meian,Journal of diabetes investigation,2020,10.1111/jdi.13166,PMC7232271,Yes,Yes,PMID_31661606.pdf
37760481,Prognostic Role of Circulating Tumor Cells in Patients with Metastatic Castration-Resistant Prostate Cancer Receiving Cabazitaxel: A Prospective Biomarker Study.,Koinis Filippos; Zafeiriou Zafeiris; Messaritakis Ippokratis; Katsaounis Panagiotis; Koumarianou Anna; Kontopodis Emmanouil; Chantzara Evangelia; Aidarinis Chrissovalantis; Lazarou Alexandros; Christodoulopoulos George; Emmanouilides Christos; Hatzidaki Dora; Kallergi Galatea; Georgoulias Vassilis; Kotsakis Athanasios,Cancers,2023,10.3390/cancers15184511,PMC10527446,Yes,Yes,PMID_37760481.pdf
36753015,"Renal arterial resistive index, monocyte chemotactic protein 1 and neutrophil gelatinase-associated lipocalin, for predicting acute kidney injury in critically ill cancer patients.",Córdova-Sánchez Bertha M; Ñamendys-Silva Silvio A; Pacheco-Bravo Irlanda; García-Guillén Francisco Javier; Mejía-Vilet Juan Manuel; Cruz Cristino; Barraza-Aguirre Gustavo; Ramírez-Talavera Walter Oswaldo; López-Zamora Adán R; Monera-Martínez Fernando; Vidal-Arellano Luis Jesús; Morales-Buenrostro Luis Eduardo,International urology and nephrology,2023,10.1007/s11255-023-03504-5,,No,No,
35482078,"Efficacy and safety of sintilimab plus docetaxel in patients with previously treated advanced non-small cell lung cancer: a prospective, single-arm, phase II study in China.",Han Xiao; Guo Jun; Tang Xiaoyong; Zhu Hui; Zhu Dongyuan; Zhang Xiqin; Meng Xiangjiao; Hua Ying; Wang Zhongtang; Zhang Yan; Huang Wei; Wang Linlin; Yuan Shuanghu; Zhang Pingliang; Gong Heyi; Sun Yulan; Zhang Yingjie; Liu Zengjun; Wang Zhehai,Journal of cancer research and clinical oncology,2023,10.1007/s00432-022-04023-z,PMC9047475,Yes,Yes,PMID_35482078.pdf
28740457,Perioperative Increase in Neutrophil CD64 Expression is an Indicator for Intra-abdominal Infection after Colorectal Cancer Surgery.,Povsic Milena Kerin; Beovic Bojana; Ihan Alojz,Radiology and oncology,2017,10.1515/raon-2016-0016,PMC5514662,Yes,Yes,PMID_28740457.pdf
40216820,Comprehensive genomic profiling reveals a unique genomic landscape in solid tumors in an Indian cancer cohort of 1000 patients: a single institutional experience.,Ghosh Mithua; Lingaraju Sheela Mysore; C R Krishna; Balaram Gautam; Kodandapani Ramya; E Vijay; K Vijay; N Suhas; H Devika; Patil Shekar; Thungappa Satheesh Chiradoni; Bhattacharjee Somorat; P S Sridhar; Dasgupta Roshni; Naseer Mohammed; B J Srinivas; Rao Vishal; Ramaswamy Veena; Naik Radheshyam; Babu Govind; Ravichandran Aarthi; Bahadur Urvashi; Murugan Krithika; B Mahesh; Reddy Lohith; Basavalinga S Ajaikumar,Scientific reports,2025,10.1038/s41598-025-94762-z,PMC11992052,Yes,Yes,PMID_40216820.pdf
37113733,Circulating tumor cells dynamics during chemotherapy predict survival and response in advanced non-small-cell lung cancer patients.,Wang Zhen; Zhang Xu-Chao; Feng Wei-Neng; Zhang Li; Liu Xiao-Qing; Guo Wei-Bang; Deng Yan-Ming; Zou Qing-Feng; Yang Jin-Ji; Zhou Qing; Wang Bin-Chao; Chen Hua-Jun; Tu Hai-Yan; Yan Hong-Hong; Wu Yi-Long,Therapeutic advances in medical oncology,2023,10.1177/17588359231167818,PMC10126699,Yes,Yes,PMID_37113733.pdf
36264049,"Up-regulation of oxidized low-density lipoprotein receptor 1 correlates with decreased miR-106b-5p, miR-93-5p, miR-3129-5p, miR-199b-3p, and miR-4465, higher recurrence rate, and poor prognosis in ovarian cancer.",Liu Jun; Zeng Ya; Zheng Lang,Histology and histopathology,2023,10.14670/HH-18-536,,No,No,
41367558,Integrative modeling of longitudinal cell-free DNA and tumor volume dynamics: a multimodal quantitative prognostic framework.,Choi Jihwan; Shim Jooyong; Kim Jonghoon; Kim Yeon Jeong; Hwang Changha; Park Woong-Yang; Noh Jae Myoung; Pyo Hongryull; Lee Ho Yun,Translational lung cancer research,2025,10.21037/tlcr-2025-940,PMC12683446,Yes,Yes,PMID_41367558.pdf
41365476,Bayesian Learning to Reduce Cardiac Risk of Patients With Locally Advanced Non-Small Cell Lung Cancer Based on Personalized Radiation Therapy Prescription.,Lin Ruitao; Chen Mei; Zhang Xiaodong; Xu Tianlin; Xu Ting; Maguire Rachel C; Corrigan Kelsey L; Koutroumpakis Efstratios; Chang Joe Y; Lin Steven H; Chen Aileen B; Nguyen Quynh-Nhu; Gandhi Saumil J; Ning Matthew S; Bronk Julianna; Chun Stephen; Ajdari Ali; Niedzielski Joshua S; Yang Jinzhong; Chen Xinru; Pan Tinsu; Meng Qing H; Tsao Anne S; Deswal Anita; Mohan Radhe; Liao Zhongxing,"International journal of radiation oncology, biology, physics",2025,10.1016/j.ijrobp.2025.11.061,,No,No,
18509184,Specific EGFR mutations predict treatment outcome of stage IIIB/IV patients with chemotherapy-naive non-small-cell lung cancer receiving first-line gefitinib monotherapy.,Yang Chih-Hsin; Yu Chong-Jen; Shih Jin-Yuan; Chang Yeun-Chung; Hu Fu-Chang; Tsai Meng-Chin; Chen Kuan-Yu; Lin Zhong-Zhe; Huang Ching-Ju; Shun Chia-Tung; Huang Chin-Lun; Bean James; Cheng Ann-Lii; Pao William; Yang Pan-Chyr,Journal of clinical oncology : official journal of the American Society of Clinical Oncology,2008,10.1200/JCO.2007.15.6695,,No,No,
29775599,Model to Determine Risk of Pancreatic Cancer in Patients With New-Onset Diabetes.,Sharma Ayush; Kandlakunta Harika; Nagpal Sajan Jiv Singh; Feng Ziding; Hoos William; Petersen Gloria M; Chari Suresh T,Gastroenterology,2018,10.1053/j.gastro.2018.05.023,PMC6120785,Yes,Yes,PMID_29775599.pdf
35513884,Copy number variation of urine exfoliated cells by low-coverage whole genome sequencing for diagnosis of prostate adenocarcinoma: a prospective cohort study.,Guan Youyan; Wang Xiaobing; Guan Kaopeng; Wang Dong; Bi Xingang; Xiao Zhendong; Xiao Zejun; Shan Xingli; Hu Linjun; Ma Jianhui; Li Changling; Zhang Yong; Shou Jianzhong; Wang Baiyun; Qian Ziliang; Xing Nianzeng,BMC medical genomics,2022,10.1186/s12920-022-01253-5,PMC9069213,Yes,Yes,PMID_35513884.pdf
41095988,Association Between Baseline Neutrophil-to-Lymphocyte Ratio and Short-Term Urinary Quality of Life During BCG Induction in Male Patients with Non-Muscle-Invasive Bladder Cancer: A Prospective Observational Study.,Spirito Lorenzo; Tammaro Simone; Coppola Paola; Manfredi Celeste; Romano Lorenzo; Sciorio Carmine; Di Girolamo Antonio; Napolitano Luigi; Bottone Francesco; Quattrone Carmelo; Imperatore Vittorio; Fusco Ferdinando; Arcaniolo Davide; De Sio Marco,Journal of clinical medicine,2025,10.3390/jcm14196908,PMC12524439,Yes,Yes,PMID_41095988.pdf
35348028,Correlation of Epidermal Growth Factor Receptor Mutation With Major Histologic Subtype of Lung Adenocarcinoma According to IASLC/ATS/ERS Classification.,Boukansa Sara; Benbrahim Zineb; Gamrani Sanaa; Bardai Sanae; Bouguenouch Laila; Mazti Asmae; Boutahiri Nadia; Serraj Mounia; Amara Bouchra; Ouadnouni Yassine; Smahi Mohamed; Alami Badreeddine; Mellas Nawfel; El Fatemi Hinde,Cancer control : journal of the Moffitt Cancer Center,2022,10.1177/10732748221084930,PMC8969502,Yes,Yes,PMID_35348028.pdf
36136099,Monitoring energy balance through clinical and serum biomarkers in patients with hematologic malignancies undergoing chemotherapy.,Lee Chang Won; Kim Inho; Koh Youngil; Shin Dongyeop; Hong Junshik; Kim Dong-Hoon; Park Mi-Rae; Hong Sun-Mok; Lee Yeji; Seo Kwan Sik,Annals of hematology,2022,10.1007/s00277-022-04984-8,,No,No,
40558544,Reduced mtDNA Copy Number Links to Vascular Calcification and Restores After Transplantation.,Schwarz Angelina; Qureshi Abdul Rashid; Hernandez Leah; Wennberg Lars; Wernerson Annika; Kublickiene Karolina; Shiels Paul G; Filograna Roberta; Stenvinkel Peter; Witasp Anna,Cells,2025,10.3390/cells14120917,PMC12190628,Yes,Yes,PMID_40558544.pdf
32681273,Prospective assessment of two-gene urinary test with multiparametric magnetic resonance imaging of the prostate for men undergoing primary prostate biopsy.,Busetto Gian Maria; Del Giudice Francesco; Maggi Martina; De Marco Ferdinando; Porreca Angelo; Sperduti Isabella; Magliocca Fabio Massimo; Salciccia Stefano; Chung Benjamin I; De Berardinis Ettore; Sciarra Alessandro,World journal of urology,2021,10.1007/s00345-020-03359-w,PMC8217060,Yes,Yes,PMID_32681273.pdf
